ID;Nombre_Aportante;Tipo_Aportante;Candidato;Tipo_Donatorio;ID_Eleccion;Territorio;ID_Partido;Partido;Tipo_Aporte;Fecha_de_Transferencia;Monto;Unnamed: 10;Unnamed: 11;Unnamed: 12
7943;;PERSONA NATURAL;MARTA ELISA LOBOS INZUNZA;CANDIDATO;CONSEJEROS REGIONALES;LIMARI;IND;INDEPENDIENTES;NO PÚBLICO;19-10-17;$394.798;;;
7944;;PERSONA NATURAL;JAIME ROBERTO ESPINOZA TOBAR;CANDIDATO;DIPUTADOS;DISTRITO Nº 7;A;AMPLITUD;NO PÚBLICO;19-10-17;$62.000;;;
7945;;PERSONA NATURAL;ALVARO CARTER FERNANDEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 12;UDI;UNION DEMOCRATA INDEPENDIENTE;NO PÚBLICO;23-10-17;$50.000;;;
7946;DANILO ENRIQUE GUZMAN VALDES;PERSONA NATURAL;DEBORA SEPULVEDA ROJAS;CANDIDATO;CONSEJEROS REGIONALES;CHACABUCO;IND;INDEPENDIENTES;PÚBLICO;24-10-17;$100.000;;;
7947;JULIO ENRIQUE MADRID FUENTES;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;19-10-17;$5.000;;;
7948;RENOVACION NACIONAL;PARTIDO;ALVARO JOFRE CACERES;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;RN;RENOVACION NACIONAL;PÚBLICO;19-10-17;$1.850.000;;;
7949;JUAN BAUTISTA CUNEO SOLARI;PERSONA NATURAL;JUAN ANTONIO COLOMA CORREA;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;UDI;UNION DEMOCRATA INDEPENDIENTE;PÚBLICO;02-11-17;$3.800.000;;;
7950;ZANDRA ESTHER PARISI FERNANDEZ;PERSONA NATURAL;ZANDRA ESTHER PARISI FERNANDEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 26;DRP;DEMOCRACIA REGIONAL PATAGONICA;PROPIO;23-10-17;$4.000.000;;;
7951;;PERSONA NATURAL;LORETO SEGUEL KING;CANDIDATO;DIPUTADOS;DISTRITO Nº 13;EVOPOLI;EVOLUCION POLITICA;NO PÚBLICO;24-10-17;$30.000;;;
7952;JUAN ENRIQUE PINO MELO;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;25-10-17;$50.000;;;
7953;ALEJANDRA IVONNE ZAMORANO URRIOLA;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;25-10-17;$35.000;;;
7954;GREGORIA OLGA DEL CARMEN RAMOS RICCI;PERSONA NATURAL;JAIME FRANCISCO ESCUDERO RAMOS;CANDIDATO;DIPUTADOS;DISTRITO Nº 12;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;24-10-17;$4.000.000;;;
7955;RENOVACION NACIONAL;PARTIDO;FRANCISCO HERNANDEZ SOLIS;CANDIDATO;CONSEJEROS REGIONALES;ELQUI;RN;RENOVACION NACIONAL;PÚBLICO;25-10-17;$2.300.000;;;
7956;RENOVACION NACIONAL;PARTIDO;HUGO PARDO VALLEJOS;CANDIDATO;CONSEJEROS REGIONALES;AISEN;RN;RENOVACION NACIONAL;PÚBLICO;20-10-17;$1.400.000;;;
7957;HERNAN GOMEZ SOFFIA;PERSONA NATURAL;FRANCISCO CHAHUAN CHAHUAN;CANDIDATO;SENADORES;6ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;PÚBLICO;26-10-17;$1.000.000;;;
7958;GABRIEL MOISES SILBER ROMO;PERSONA NATURAL;GABRIEL MOISES SILBER ROMO;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;23-10-17;$10.000.000;;;
7959;PAMELA CECILIA ACUÑA LAGOS;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;25-10-17;$60.000;;;
7960;PARTIDO SOCIALISTA DE CHILE;PARTIDO;GINA MARIA HIDALGO CANCINO;CANDIDATO;DIPUTADOS;DISTRITO Nº 19;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;25-10-17;$6.500.000;;;
7961;RENOVACION NACIONAL;PARTIDO;RONNY MALDONADO LAVADO;CANDIDATO;CONSEJEROS REGIONALES;ANTOFAGASTA;IND;INDEPENDIENTES;PÚBLICO;19-10-17;$2.300.000;;;
7962;PARTIDO IGUALDAD;PARTIDO;SERGIO ENRIQUE FLORES RAMIREZ;CANDIDATO;CONSEJEROS REGIONALES;SANTIAGO 2;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;23-10-17;$800.000;;;
7963;RENOVACION NACIONAL;PARTIDO;JOSE SOTO OYARZO;CANDIDATO;CONSEJEROS REGIONALES;AISEN;RN;RENOVACION NACIONAL;PÚBLICO;20-10-17;$1.400.000;;;
7964;RENOVACION NACIONAL;PARTIDO;ALEXIS CASANOVA CARDENAS;CANDIDATO;CONSEJEROS REGIONALES;OSORNO;RN;RENOVACION NACIONAL;PÚBLICO;19-10-17;$1.850.000;;;
7965;RENOVACION NACIONAL;PARTIDO;ARISTIDES ALEJANDRO POBLETE FERNANDEZ;CANDIDATO;CONSEJEROS REGIONALES;ARAUCO;IND;INDEPENDIENTES;PÚBLICO;20-10-17;$1.502.000;;;
7966;NORMA ELIZABETH MARAY HERNANDEZ;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;25-10-17;$80.000;;;
7967;;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;19-10-17;$40.000;;;
7968;;PERSONA NATURAL;PAULINA NUÑEZ URRUTIA;CANDIDATO;DIPUTADOS;DISTRITO Nº 3;RN;RENOVACION NACIONAL;NO PÚBLICO;23-10-17;$500.000;;;
7969;;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;19-10-17;$40.000;;;
7970;MARIA PAZ ORTEGA FREI;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;25-10-17;$5.000;;;
7971;RENOVACION NACIONAL;PARTIDO;YESENIA NUÑEZ HINOJOSA;CANDIDATO;CONSEJEROS REGIONALES;MAIPO;RN;RENOVACION NACIONAL;PÚBLICO;25-10-17;$2.300.000;;;
7972;TOMAS CLARO LARRAIN;PERSONA NATURAL;JORGE ALESSANDRI VERGARA;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;UDI;UNION DEMOCRATA INDEPENDIENTE;PÚBLICO;19-10-17;$4.500.000;;;
7973;PARTIDO SOCIALISTA DE CHILE;PARTIDO;OSCAR AVILA MENDEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;25-10-17;$5.000.000;;;
7974;JUAN ENRIQUE PINO MELO;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;25-10-17;$50.000;;;
7975;RENOVACION NACIONAL;PARTIDO;ALEX AHUMADA MONROY;CANDIDATO;CONSEJEROS REGIONALES;CHAÑARAL;IND;INDEPENDIENTES;PÚBLICO;25-10-17;$1.130.000;;;
7976;ARTURO SAEZ CHATTERTON;PERSONA NATURAL;PABLO VIDAL ROJAS;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;RD;REVOLUCION DEMOCRATICA;PÚBLICO;25-10-17;$30.000;;;
7977;JIMMY ARIEL ESPINOZA VASQUEZ;PERSONA NATURAL;JIMMY ARIEL ESPINOZA VASQUEZ;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;IND;INDEPENDIENTES;PROPIO;19-10-17;$500.000;;;
7978;;PERSONA NATURAL;VALESKA NARANJO DAWSON;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;PS;PARTIDO SOCIALISTA DE CHILE;NO PÚBLICO;25-10-17;$526.398;;;
7979;;PERSONA NATURAL;DENIS CORTES AGUILERA;CANDIDATO;DIPUTADOS;DISTRITO Nº 5;PDC;PARTIDO DEMOCRATA CRISTIANO;NO PÚBLICO;25-10-17;$400.000;;;
7980;PARTIDO SOCIALISTA DE CHILE;PARTIDO;PARTIDO SOCIALISTA DE CHILE;PARTIDO;DIPUTADOS;;PS;PARTIDO SOCIALISTA DE CHILE;PROPIO;19-10-17;$150.000.000;;;
7981;ALFONSO OMAR SWETT SAAVEDRA;PERSONA NATURAL;UNION DEMOCRATA INDEPENDIENTE;PARTIDO;DIPUTADOS;;UDI;UNION DEMOCRATA INDEPENDIENTE;PÚBLICO;08-11-17;$8.000.000;;;
7982;ALEX ADOLFO FIGUEROA MUÑOZ;PERSONA NATURAL;CAROLINA MORA SAA;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;20-10-17;$150.000;;;
7983;FABRICIO MARCELO ARIAS ACOSTA;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;20-10-17;$20.000;;;
7984;MAURICIO ORLANDO CARAMORI CASTRO;PERSONA NATURAL;CAMILO ENRIQUE ESCALONA MEDINA;CANDIDATO;SENADORES;14ª CIRCUNSCRIPCION;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;20-10-17;$40.000;;;
7985;;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;23-10-17;$300.000;;;
7986;DAVID EDUARDO FUENTES MOLINA;PERSONA NATURAL;ROGER ANCAMIL VALLEJOS;CANDIDATO;CONSEJEROS REGIONALES;CAUTIN 1;IND;INDEPENDIENTES;PÚBLICO;20-10-17;$3.000;;;
7987;MATIAS FABIAN MORAGA HENRIQUEZ;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;20-10-17;$30.000;;;
7988;PAMELA ALEJANDRA GALILEA SAN MARTIN;PERSONA NATURAL;ANGELES GALILEA MARTINEZ;CANDIDATO;CONSEJEROS REGIONALES;ARAUCO;RN;RENOVACION NACIONAL;PÚBLICO;20-10-17;$100.000;;;
7989;MARTA RAQUEL ROMAN BUZZONI;PERSONA NATURAL;ALBERTO MAYOL MIRANDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;20-10-17;$30.000;;;
7990;;PERSONA NATURAL;KURT HORTA CACERES;CANDIDATO;DIPUTADOS;DISTRITO Nº 23;UDI;UNION DEMOCRATA INDEPENDIENTE;NO PÚBLICO;20-10-17;$1.000;;;
7991;;PERSONA NATURAL;RAUL ASCENCIO ARANEDA;CANDIDATO;CONSEJEROS REGIONALES;SANTIAGO 4;PS;PARTIDO SOCIALISTA DE CHILE;NO PÚBLICO;20-10-17;$25.000;;;
7992;ARIEL ANDRES LASCEVENA FAUNDEZ;PERSONA NATURAL;JUAN CASTRO PRIETO;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;PÚBLICO;23-10-17;$300.000;;;
7993;MARTA KARINA ALVAREZ ROJAS;PERSONA NATURAL;KARINA DELFINO MUSSA;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;20-10-17;$20.000;;;
7994;RODRIGO JAVIER CARCAMO HUN;PERSONA NATURAL;CESAR CONCHA GATICA;CANDIDATO;CONSEJEROS REGIONALES;LINARES;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;23-10-17;$100.000;;;
7995;GLORIA ALEJANDRA ACUÑA ROJAS;PERSONA NATURAL;ALBERTO MAYOL MIRANDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;20-10-17;$47.500;;;
7996;PATRICIA JIMENA ERCILLA VARGAS;PERSONA NATURAL;PABLO VIDAL ROJAS;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;RD;REVOLUCION DEMOCRATICA;PÚBLICO;20-10-17;$60.000;;;
7997;;PERSONA NATURAL;PAOLA ANDREA PALACIOS NUÑEZ;CANDIDATO;CONSEJEROS REGIONALES;MELIPILLA;IND;INDEPENDIENTES;NO PÚBLICO;20-10-17;$10.000;;;
7998;ALVARO ROBERTO ZAPATA FUENTES;PERSONA NATURAL;ALEJANDRO GUILLIER ALVAREZ;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;20-10-17;$30.000;;;
7999;MARCO ANTONIO HERNANDEZ ILLANES;PERSONA NATURAL;JOANNA PEREZ OLEA;CANDIDATO;DIPUTADOS;DISTRITO Nº 21;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;20-10-17;$2.000.000;;;
8000;ARIEL ANDRES ROSSEL ZUÑIGA;PERSONA NATURAL;XIMENA RINCON GONZALEZ;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;24-10-17;$100.000;;;
8001;ARIEL ANDRES ROSSEL ZUÑIGA;PERSONA NATURAL;CAROLINA GOIC BOROEVIC;CANDIDATO;PRESIDENTE;NACIONAL;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;20-10-17;$100.000;;;
8002;;PERSONA NATURAL;JOANNA PEREZ OLEA;CANDIDATO;DIPUTADOS;DISTRITO Nº 21;PDC;PARTIDO DEMOCRATA CRISTIANO;NO PÚBLICO;23-10-17;$60.000;;;
8003;RODRIGO JAVIER ETCHEGARAY DIAZ;PERSONA NATURAL;JUAN CASTRO PRIETO;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;PÚBLICO;20-10-17;$100.000;;;
8004;MAXIMO FRANCISCO QUIERO BASTIAS;PERSONA NATURAL;REVOLUCION DEMOCRATICA;PARTIDO;DIPUTADOS;;RD;REVOLUCION DEMOCRATICA;PÚBLICO;20-10-17;$20.000;;;
8005;FRANCISCO JAVIER FERNANDEZ FREDES;PERSONA NATURAL;REVOLUCION DEMOCRATICA;PARTIDO;DIPUTADOS;;RD;REVOLUCION DEMOCRATICA;PÚBLICO;20-10-17;$20.000;;;
8006;MANUEL ANTONIO ESPINOZA SEPULVEDA;PERSONA NATURAL;REVOLUCION DEMOCRATICA;PARTIDO;DIPUTADOS;;RD;REVOLUCION DEMOCRATICA;PÚBLICO;20-10-17;$20.000;;;
8007;JAIME ALFREDO WINTER ETCHEBERRY;PERSONA NATURAL;GABRIEL BORIC FONT;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;PH;PARTIDO HUMANISTA;PÚBLICO;23-10-17;$25.000;;;
8008;DIEGO IGNACIO CORVALAN PEREZ;PERSONA NATURAL;CAMILA ROJAS VALDERRAMA;CANDIDATO;DIPUTADOS;DISTRITO Nº 7;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;20-10-17;$1.000.000;;;
8009;GUILLERMO EUGENIO DE LA JARA CARDENAS;PERSONA NATURAL;CAROLINA GOIC BOROEVIC;CANDIDATO;PRESIDENTE;NACIONAL;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;23-10-17;$150.000;;;
8010;;PERSONA NATURAL;MIGUEL CRISPI SERRANO;CANDIDATO;DIPUTADOS;DISTRITO Nº 12;RD;REVOLUCION DEMOCRATICA;NO PÚBLICO;20-10-17;$100.000;;;
8011;FRANCISCO JAVIER DIAZ VERDUGO;PERSONA NATURAL;FRANCISCO FLORES RIQUELME;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;20-10-17;$100.000;;;
8012;GUILLERMO EUGENIO DE LA JARA CARDENAS;PERSONA NATURAL;JORGE FREI TOLEDO;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;23-10-17;$200.000;;;
8013;FRANCISCO JAVIER DIAZ VERDUGO;PERSONA NATURAL;MARCOS SALGADO BALBOA;CANDIDATO;CONSEJEROS REGIONALES;CHACABUCO;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;20-10-17;$100.000;;;
8014;MATIAS GAZITUA MELI;PERSONA NATURAL;GABRIEL BORIC FONT;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;PH;PARTIDO HUMANISTA;PÚBLICO;23-10-17;$50.000;;;
8015;RAFAEL FELIPE COLLADO GONZALEZ;PERSONA NATURAL;GABRIEL BORIC FONT;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;PH;PARTIDO HUMANISTA;PÚBLICO;23-10-17;$30.000;;;
8016;ERWIN MAX SCHALPER SCHWENCKE;PERSONA NATURAL;DIEGO SCHALPER SEPULVEDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;RN;RENOVACION NACIONAL;PÚBLICO;20-10-17;$50.000;;;
8017;;PERSONA NATURAL;JOANNA PEREZ OLEA;CANDIDATO;DIPUTADOS;DISTRITO Nº 21;PDC;PARTIDO DEMOCRATA CRISTIANO;NO PÚBLICO;20-10-17;$300.000;;;
8018;CARLOS HERNAN APARICIO PUENTES;PERSONA NATURAL;DIEGO EDUARDO CALDERON GAJARDO;CANDIDATO;DIPUTADOS;DISTRITO Nº 14;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;23-10-17;$500.000;;;
8019;;PERSONA NATURAL;JORGE FREI TOLEDO;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;PDC;PARTIDO DEMOCRATA CRISTIANO;NO PÚBLICO;20-10-17;$187.500;;;
8020;SALVADOR ANDRES MILLALEO HERNANDEZ;PERSONA NATURAL;EMILIA IRIS NUYADO ANCAPICHUN;CANDIDATO;DIPUTADOS;DISTRITO Nº 25;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;30-10-17;$200.000;;;
8021;;PERSONA NATURAL;FERNANDO ATRIA LEMAITRE;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PS;PARTIDO SOCIALISTA DE CHILE;NO PÚBLICO;20-10-17;$100.000;;;
8022;ISABEL INGRID AVILA ACEVEDO;PERSONA NATURAL;JUAN CASTRO PRIETO;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;PÚBLICO;20-10-17;$100.000;;;
8023;JUAN CARLOS RIQUELME RETAMALES;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;20-10-17;$100.000;;;
8024;;PERSONA NATURAL;DIEGO SCHALPER SEPULVEDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;RN;RENOVACION NACIONAL;NO PÚBLICO;20-10-17;$150.000;;;
8025;PAOLA VERONICA ASSAEL MONTALDO;PERSONA NATURAL;ANDRES VELASCO BRAÑES;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;CIUDADANOS;CIUDADANOS;PÚBLICO;23-10-17;$300.000;;;
8026;ROBERTO PAIVA REINERO;PERSONA NATURAL;MAYA FERNANDEZ ALLENDE;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;20-10-17;$100.000;;;
8027;RICARDO HUMBERTO ESCOBAR CALDERON;PERSONA NATURAL;ALEXIS MARCELO BARRIA MALDONADO;CANDIDATO;DIPUTADOS;DISTRITO Nº 26;CIUDADANOS;CIUDADANOS;PÚBLICO;23-10-17;$1.000.000;;;
8028;NICOLL ADRIANA ROJAS LABRA;PERSONA NATURAL;NICOLL ADRIANA ROJAS LABRA;CANDIDATO;DIPUTADOS;DISTRITO Nº 7;PP;PARTIDO PROGRESISTA;PROPIO;20-10-17;$32.000;;;
8029;;PERSONA NATURAL;NIBALDO GABRIEL PINTO SILVA;CANDIDATO;DIPUTADOS;DISTRITO Nº 6;PP;PARTIDO PROGRESISTA;NO PÚBLICO;23-10-17;$32.000;;;
8030;PEDRO OMAR LAMAS GUTIERREZ;PERSONA NATURAL;BORIS GATICA MENDEZ;CANDIDATO;CONSEJEROS REGIONALES;VALDIVIA;UDI;UNION DEMOCRATA INDEPENDIENTE;PÚBLICO;23-10-17;$320.000;;;
8031;;PERSONA NATURAL;GABRIEL BORIC FONT;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;PH;PARTIDO HUMANISTA;NO PÚBLICO;23-10-17;$25.000;;;
8032;MARCELO LEOPOLDO CASTAGNETO ARANCIBIA;PERSONA NATURAL;MARCELO CASTAGNETO ARANCIBIA;CANDIDATO;CONSEJEROS REGIONALES;ELQUI;RN;RENOVACION NACIONAL;PROPIO;20-10-17;$500.000;;;
8033;;PERSONA NATURAL;GONZALO WINTER ETCHEBERRY;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;RD;REVOLUCION DEMOCRATICA;NO PÚBLICO;20-10-17;$25.000;;;
8034;;PERSONA NATURAL;JUAN CASTRO PRIETO;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;NO PÚBLICO;23-10-17;$100.000;;;
8035;;PERSONA NATURAL;WALESKA JACQUELINE CASTILLO LOPEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 6;PDC;PARTIDO DEMOCRATA CRISTIANO;NO PÚBLICO;20-10-17;$150.000;;;
8036;DIETRICH RICARDO SCHWARZENBERG SCHMID;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;20-10-17;$20.000;;;
8037;;PERSONA NATURAL;GUILLERMO RAMIREZ DIEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;UDI;UNION DEMOCRATA INDEPENDIENTE;NO PÚBLICO;23-10-17;$500.000;;;
8038;NICOLAS EDUARDO JARA LIRA;PERSONA NATURAL;PABLO VIDAL ROJAS;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;RD;REVOLUCION DEMOCRATICA;PÚBLICO;20-10-17;$25.000;;;
8039;JOSE MIGUEL QUIROZ MANRIQUEZ;PERSONA NATURAL;CESAR ALEJANDRO SOLIS SANCHEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 13;RD;REVOLUCION DEMOCRATICA;PÚBLICO;30-10-17;$100.000;;;
8040;JORGE EDUARDO COX GONZALEZ;PERSONA NATURAL;ALBERTO MAYOL MIRANDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;20-10-17;$100.000;;;
8041;;PERSONA NATURAL;FERNANDO ATRIA LEMAITRE;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PS;PARTIDO SOCIALISTA DE CHILE;NO PÚBLICO;20-10-17;$40.000;;;
8042;;PERSONA NATURAL;LUIS LARRAIN STIEB;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;EVOPOLI;EVOLUCION POLITICA;NO PÚBLICO;20-10-17;$25.000;;;
8043;RICARDO HUMBERTO ESCOBAR CALDERON;PERSONA NATURAL;LUIS FELIPE VERGARA MALDONADO;CANDIDATO;DIPUTADOS;DISTRITO Nº 26;CIUDADANOS;CIUDADANOS;PÚBLICO;23-10-17;$1.000.000;;;
8044;MAXIMILIANO ALONSO ROBLES BELLO;PERSONA NATURAL;GABRIEL BORIC FONT;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;PH;PARTIDO HUMANISTA;PÚBLICO;23-10-17;$25.000;;;
8045;MAYERLING PAULINA PIZARRO NAVEA;PERSONA NATURAL;DENIS CORTES AGUILERA;CANDIDATO;DIPUTADOS;DISTRITO Nº 5;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;30-10-17;$900.000;;;
8046;MIRTHA PATRICIA ARANCIBIA CRUZ;PERSONA NATURAL;MIRTHA ARANCIBIA CRUZ;CANDIDATO;SENADORES;1ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;PROPIO;20-10-17;$350.000;;;
8047;;PERSONA NATURAL;GONZALO FUENZALIDA FIGUEROA;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;RN;RENOVACION NACIONAL;NO PÚBLICO;23-10-17;$500.000;;;
8048;JUAN PABLO ELGUETA PIÑEYRO;PERSONA NATURAL;ALBERTO MAYOL MIRANDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;20-10-17;$95.000;;;
8049;FRANCISCO MAURICIO LARRAIN GARCES;PERSONA NATURAL;GONZALO FUENZALIDA FIGUEROA;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;RN;RENOVACION NACIONAL;PÚBLICO;23-10-17;$1.000.000;;;
8050;;PERSONA NATURAL;MARIO ENRIQUE ESQUIVEL LIZONDO;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;DRP;DEMOCRACIA REGIONAL PATAGONICA;NO PÚBLICO;23-10-17;$2.666;;;
8051;MARCELA VIRGINIA DEL ROSARIO SERRANO PEREZ;PERSONA NATURAL;GABRIEL BORIC FONT;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;PH;PARTIDO HUMANISTA;PÚBLICO;24-10-17;$200.000;;;
8052;CLAUDIO RENE VILLEGAS HIDALGO;PERSONA NATURAL;ALBERTO MAYOL MIRANDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;23-10-17;$30.000;;;
8053;JOSE HUMBERTO MARIN LEIVA;PERSONA NATURAL;XIMENA MARIA RIVILLO OROSTICA;CANDIDATO;DIPUTADOS;DISTRITO Nº 6;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;23-10-17;$200.000;;;
8054;EDUARDO ANTONIO CHIA RAMIREZ;PERSONA NATURAL;KARINA DELFINO MUSSA;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;23-10-17;$30.000;;;
8055;ALEJANDRA ANDREA OJEDA MARTINEZ;PERSONA NATURAL;MIGUEL CRISPI SERRANO;CANDIDATO;DIPUTADOS;DISTRITO Nº 12;RD;REVOLUCION DEMOCRATICA;PÚBLICO;23-10-17;$40.000;;;
8056;EDUARDO ANTONIO CHIA RAMIREZ;PERSONA NATURAL;MAYA FERNANDEZ ALLENDE;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;23-10-17;$30.000;;;
8057;EDUARDO ANTONIO CHIA RAMIREZ;PERSONA NATURAL;ALEJANDRO GUILLIER ALVAREZ;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;23-10-17;$100.000;;;
